VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2013,4.418060442,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2014,4.322070526,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2015,4.231417378,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2016,4.145587169,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2017,4.063771572,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2018,3.986040417,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2019,3.913406594,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2020,3.844606725,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2021,3.779416365,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Oceania (excluding Australia and New Zealand),2022,3.718100611,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2000,213.341125358,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2001,210.276524795,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2002,207.508640714,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2003,205.064525386,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2004,220.510958846,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2005,217.384911732,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2006,217.453516334,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2007,212.587869342,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2008,227.402657538,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2009,230.98470809,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2010,231.068687292,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2011,237.582424268,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2012,245.351334689,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2013,253.068046408,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2014,255.819503538,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2015,256.151860355,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2016,254.021003521,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2017,251.837937164,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2018,249.059703436,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2019,246.714342033,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2020,245.292633005,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2021,242.912793373,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Small Island Developing States,2022,240.579554186,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2000,364.923190033,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2001,375.730768159,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2002,386.394813024,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2003,396.882090374,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2004,409.115438826,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2005,424.779810247,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2006,549.698042327,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2007,646.158653835,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2008,649.134476363,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2009,652.085679706,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2010,656.559183997,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2011,659.598060266,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2012,662.403829716,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2013,665.243169905,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2014,668.142468025,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2015,665.281804244,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2016,661.691010539,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2017,654.219883578,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2018,647.785737742,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2019,641.55378453,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2020,636.117194124,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2021,631.436685911,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,South-eastern Asia,2022,627.000294962,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2000,571.765336704,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2001,570.746719679,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2002,569.952342246,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2003,569.287286248,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2004,568.527687846,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2005,567.532460258,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2006,566.793726884,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2007,566.365359169,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2008,584.92064104,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2009,583.573203385,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2010,582.228480484,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2011,573.72414765,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2012,565.665032282,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2013,558.105563133,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2014,550.976489996,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2015,544.293639877,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2016,537.802428839,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2017,531.44038787,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2018,525.304585982,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2019,519.36224708,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2020,513.659107864,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2021,508.594253225,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Southern Asia,2022,503.765017981,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2000,85.078925268,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2001,85.326863366,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2002,92.818006121,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2003,91.840199764,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2004,90.486265709,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2005,89.140731854,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2006,87.443476948,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2007,85.726993558,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2008,84.207953837,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2009,82.462001021,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2010,80.890719042,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Agricultural water withdrawal per capita,Sub-Saharan Africa,2011,79.255990756,m3/inhab/year,E,true
