Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5059","Manure Management","2020","2020","3050","FAO TIER 1","kt","612.1763","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5059","Manure Management","2020","2020","3050","FAO TIER 1","kt","442.7824","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2020","2020","3050","FAO TIER 1","kt","276682.3724","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2020","2020","3050","FAO TIER 1","kt","117337.336","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2020","2020","3050","FAO TIER 1","kt","394019.7084","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5059","Manure Management","2021","2021","3050","FAO TIER 1","kt","9930.9267","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5059","Manure Management","2021","2021","3050","FAO TIER 1","kt","366.667","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5059","Manure Management","2021","2021","3050","FAO TIER 1","kt","618.4043","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5059","Manure Management","2021","2021","3050","FAO TIER 1","kt","448.2253","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2021","2021","3050","FAO TIER 1","kt","278065.9476","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2021","2021","3050","FAO TIER 1","kt","118779.7045","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2021","2021","3050","FAO TIER 1","kt","396845.6521","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","9943.6803","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","368.9318","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","627.9913","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","449.9992","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","278423.0484","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","119249.788","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","397672.8364","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5059","Manure Management","2030","2030","3050","FAO TIER 1","kt","10392.382","F","Forecast value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5059","Manure Management","2030","2030","3050","FAO TIER 1","kt","443.9144","F","Forecast value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5059","Manure Management","2030","2030","3050","FAO TIER 1","kt","623.3894","F","Forecast value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5059","Manure Management","2030","2030","3050","FAO TIER 1","kt","539.9018","F","Forecast value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2030","2030","3050","FAO TIER 1","kt","290986.696","F","Forecast value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2030","2030","3050","FAO TIER 1","kt","143073.977","F","Forecast value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2030","2030","3050","FAO TIER 1","kt","434060.673","F","Forecast value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5059","Manure Management","2050","2050","3050","FAO TIER 1","kt","11153.3356","F","Forecast value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5059","Manure Management","2050","2050","3050","FAO TIER 1","kt","514.416","F","Forecast value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5059","Manure Management","2050","2050","3050","FAO TIER 1","kt","715.3393","F","Forecast value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5059","Manure Management","2050","2050","3050","FAO TIER 1","kt","617.1774","F","Forecast value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","2050","2050","3050","FAO TIER 1","kt","312293.3968","F","Forecast value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","2050","2050","3050","FAO TIER 1","kt","163552.011","F","Forecast value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2050","2050","3050","FAO TIER 1","kt","475845.4078","F","Forecast value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","1999","1999","3050","FAO TIER 1","kt","1799.1802","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","1999","1999","3050","FAO TIER 1","kt","477.2394","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5063","Manure left on Pasture","1999","1999","3050","FAO TIER 1","kt","2276.4196","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","1999","1999","3050","FAO TIER 1","kt","603251.194","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","1999","1999","3050","FAO TIER 1","kt","603251.194","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2000","2000","3050","FAO TIER 1","kt","1817.9818","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2000","2000","3050","FAO TIER 1","kt","482.3193","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5063","Manure left on Pasture","2000","2000","3050","FAO TIER 1","kt","2300.3014","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2000","2000","3050","FAO TIER 1","kt","609579.871","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2000","2000","3050","FAO TIER 1","kt","609579.871","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2001","2001","3050","FAO TIER 1","kt","1831.2079","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2001","2001","3050","FAO TIER 1","kt","484.6955","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5063","Manure left on Pasture","2001","2001","3050","FAO TIER 1","kt","2315.9036","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2001","2001","3050","FAO TIER 1","kt","613714.454","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2001","2001","3050","FAO TIER 1","kt","613714.454","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2002","2002","3050","FAO TIER 1","kt","1861.1475","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2002","2002","3050","FAO TIER 1","kt","491.2446","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5063","Manure left on Pasture","2002","2002","3050","FAO TIER 1","kt","2352.3924","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2002","2002","3050","FAO TIER 1","kt","623383.986","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2002","2002","3050","FAO TIER 1","kt","623383.986","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2003","2003","3050","FAO TIER 1","kt","1891.8868","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2003","2003","3050","FAO TIER 1","kt","498.8451","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5063","Manure left on Pasture","2003","2003","3050","FAO TIER 1","kt","2390.7315","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2003","2003","3050","FAO TIER 1","kt","633543.8475","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2003","2003","3050","FAO TIER 1","kt","633543.8475","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2004","2004","3050","FAO TIER 1","kt","1925.5733","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2004","2004","3050","FAO TIER 1","kt","508.5304","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5063","Manure left on Pasture","2004","2004","3050","FAO TIER 1","kt","2434.104","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2004","2004","3050","FAO TIER 1","kt","645037.56","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2004","2004","3050","FAO TIER 1","kt","645037.56","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2005","2005","3050","FAO TIER 1","kt","1958.6681","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2005","2005","3050","FAO TIER 1","kt","518.0715","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5063","Manure left on Pasture","2005","2005","3050","FAO TIER 1","kt","2476.7396","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2005","2005","3050","FAO TIER 1","kt","656335.994","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2005","2005","3050","FAO TIER 1","kt","656335.994","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2006","2006","3050","FAO TIER 1","kt","1978.3562","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2006","2006","3050","FAO TIER 1","kt","522.269","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5063","Manure left on Pasture","2006","2006","3050","FAO TIER 1","kt","2500.6265","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2006","2006","3050","FAO TIER 1","kt","662666.0225","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2006","2006","3050","FAO TIER 1","kt","662666.0225","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2007","2007","3050","FAO TIER 1","kt","2006.5961","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2007","2007","3050","FAO TIER 1","kt","530.2933","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5063","Manure left on Pasture","2007","2007","3050","FAO TIER 1","kt","2536.8901","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2007","2007","3050","FAO TIER 1","kt","672275.8765","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2007","2007","3050","FAO TIER 1","kt","672275.8765","E","Estimated value",""
"GT","Emissions totals","001","World","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2008","2008","3050","FAO TIER 1","kt","2028.6485","E","Estimated value",""
"GT","Emissions totals","001","World","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2008","2008","3050","FAO TIER 1","kt","535.136","E","Estimated value",""
